,country,isonum,isocode,year,rank_safe,safe,shelter,shelter_year,food,food_year,walking,walking_year,stolen,stolen_year,warcasual,warcasual_year,pts,pts_year,tdeathslnl5,tdeathslnl5_year,refugee_oriln,refugee_oriln_year,bdeathslnl,bdeathslnl_year,rdeathslnl,rdeathslnl_year,homilnl,homilnl_year
1091,United Kingdom,826,GBR,2014,16,81.71746063232422,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,0.0,2014,0.7949424386024475,2013,-4.2985358238220215,2014,0.9162907600402832,2013,-0.04380856454372406,2013
1092,Georgia,268,GEO,2014,75,65.83334350585938,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,0.27725887298583984,2014,7.491886615753174,2013,-4.2985358238220215,2014,2.7278528213500977,2014,1.4494963884353638,2010
1093,Ghana,288,GHA,2014,89,63.30747604370117,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,6.705716609954834,2013,-4.2985358238220215,2014,2.7201967239379883,--,0.5363211035728455,2011
1094,Guinea,324,GIN,2014,121,56.967430114746094,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,7.107740879058838,2013,-4.2985358238220215,2014,2.7786920070648193,--,2.2002806663513184,2012
1095,Greece,300,GRC,2014,36,75.00672912597656,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,0.0,2014,2.127060890197754,2013,-4.2985358238220215,2014,2.261763095855713,2012,0.3175005316734314,2013
1096,Guatemala,320,GTM,2014,110,59.1557731628418,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.3333332538604736,2014,0.0,2014,6.044021129608154,2013,-4.2985358238220215,2014,2.1517622470855713,2013,3.543109178543091,2012
1097,Guyana,328,GUY,2014,80,64.91445922851562,***,2007,***,2007,***,2007,***,2007,0.008668450638651848,--,2.0,2014,-0.6931471824645996,2014,6.957690238952637,2013,-4.2985358238220215,2014,3.1354942321777344,2011,2.968515634536743,2013
1098,Hong Kong,344,HKG,2014,8,83.1824951171875,***,2014,***,2014,***,2014,***,2014,0.03646807745099068,--,2.0,--,-0.6931471824645996,2014,1.2465324401855469,2013,-4.2985358238220215,2014,0.40546509623527527,2013,-0.1294078379869461,2013
1099,Honduras,340,HND,2014,132,54.85781478881836,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,0.04462871700525284,2014,6.041586875915527,2013,-4.2985358238220215,2014,2.7011544704437256,--,4.434295654296875,2013
1100,Croatia,191,HRV,2014,31,76.31592559814453,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,9.36670970916748,2013,-4.2985358238220215,2014,2.1747517585754395,2013,0.06864861398935318,2013
1101,Hungary,348,HUN,2014,39,74.24897003173828,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,4.814770221710205,2013,-4.2985358238220215,2014,1.8562979698181152,2013,0.9804736375808716,2013
1102,Indonesia,360,IDN,2014,37,74.98628234863281,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,2.218113660812378,2014,4.074914932250977,2013,-4.2985358238220215,2014,2.1847264766693115,--,-0.5903450846672058,2013
1103,India,356,IND,2014,139,50.393165588378906,***,2014,***,2014,***,2014,***,2014,7.0,2014,3.6666667461395264,2014,6.1588358879089355,2014,2.1552376747131348,2013,-1.0957533121109009,2014,2.4548685550689697,--,1.2064787149429321,2013
1104,Ireland,372,IRL,2014,18,81.26554107666016,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.5545177459716797,2014,0.6715391874313354,2013,-4.2985358238220215,2014,1.2237753868103027,2012,0.10376758128404617,2013
1105,Iran,364,IRN,2014,128,55.6816291809082,***,2014,***,2014,***,2008,***,2014,0.0,2014,3.3333332538604736,2014,3.300574541091919,2014,6.880033493041992,2013,-4.2985358238220215,2014,2.7923338413238525,--,1.562819242477417,2012
1106,Iraq,368,IRQ,2014,146,38.24016571044922,***,2014,***,2014,***,2014,***,2014,4.0,2014,5.0,2014,8.280420303344727,2014,9.382845878601074,2013,5.198174476623535,2014,2.4037020206451416,--,2.075253963470459,2011
1107,Iceland,352,ISL,2014,4,84.4860610961914,***,2013,***,2013,***,2013,***,2013,7.140824820339731e-09,--,1.0,2014,-0.6931471824645996,2014,1.820887565612793,2013,-4.2985358238220215,2014,1.2596100568771362,--,-1.1871281862258911,2013
1108,Israel,376,ISR,2014,86,63.650630950927734,***,2014,***,2014,***,2014,***,2014,2.0,2014,4.0,2014,2.3309683799743652,2014,4.8630051612854,2013,5.311533451080322,2014,1.4586150646209717,2013,0.5592473149299622,2012
1109,Italy,380,ITA,2014,27,77.56106567382812,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,0.09141863137483597,2013,-4.2985358238220215,2014,1.7917594909667969,2012,-0.2057502120733261,2013
1110,Jamaica,388,JAM,2014,112,58.6883430480957,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,6.3165483474731445,2013,-4.2985358238220215,2014,2.451004981994629,2011,3.758437156677246,2013
1111,Jordan,400,JOR,2014,56,70.2922134399414,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.6666667461395264,2014,-0.27725887298583984,2014,5.531932353973389,2013,-4.2985358238220215,2014,2.916118860244751,--,0.8942199349403381,2012
1112,Japan,392,JPN,2014,2,85.184814453125,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,0.20939595997333527,2013,-4.2985358238220215,2014,1.1314021348953247,2013,-1.2422536611557007,2013
1113,Kazakhstan,398,KAZ,2014,76,65.59114837646484,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,0.2197224646806717,2014,4.831404209136963,2013,-4.2985358238220215,2014,2.9177706241607666,2012,2.056689500808716,2013
1114,Kenya,404,KEN,2014,140,49.01167297363281,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.6666667461395264,2014,4.48138952255249,2014,5.281052589416504,2013,2.136544942855835,2014,2.8023695945739746,--,1.8871371746063232,2013
1115,Kyrgyzstan,417,KGZ,2014,78,65.34217834472656,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.5545177459716797,2014,6.001536846160889,2013,-4.2985358238220215,2014,2.9601051807403564,2013,1.6816743612289429,2013
1116,Cambodia,116,KHM,2014,113,58.41238021850586,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,6.815374374389648,2013,-4.2985358238220215,2014,2.5485639572143555,--,0.6081893444061279,2011
1117,South Korea,410,KOR,2014,32,75.95393371582031,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,2.298201322555542,2013,-4.2985358238220215,2014,2.2407097816467285,2013,-0.1727333962917328,2012
1118,Kuwait,414,KWT,2014,42,73.83290100097656,***,2014,***,2014,***,--,***,2009,0.0,2014,2.0,2014,-0.6931471824645996,2014,5.605307579040527,2013,-4.2985358238220215,2014,2.549445152282715,2013,0.6670861840248108,2012
1119,Laos,418,LAO,2014,95,62.5750846862793,***,2012,***,2012,***,2012,***,2012,0.0,2014,2.0,2014,-0.6931471824645996,2014,7.070770263671875,2013,-4.2985358238220215,2014,2.3787338733673096,--,1.9788343906402588,2012
1120,Lebanon,422,LBN,2014,84,64.06491088867188,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,2.576465606689453,2014,6.746434211730957,2013,3.321863889694214,2014,2.5934696197509766,--,1.5433608293533325,2013
1121,Liberia,430,LBR,2014,129,55.068809509277344,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,8.317142486572266,2013,-4.2985358238220215,2014,2.8950724601745605,--,1.19624662399292,2012
1122,Libya,434,LBY,2014,134,53.91248321533203,***,2012,***,2012,***,--,***,--,1.146601676940918,--,4.333333492279053,2014,2.8195886611938477,2014,6.273186206817627,2013,3.9405336380004883,2014,3.8384647369384766,--,0.9260903596878052,2012
1123,Sri Lanka,144,LKA,2014,93,62.91157531738281,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.6666667461395264,2014,-0.05753641203045845,2014,8.696383476257324,2013,-4.2985358238220215,2014,2.5416018962860107,2006,1.0263278484344482,2013
1124,Lesotho,426,LSO,2014,105,59.80677795410156,***,2011,***,2011,***,2011,***,2011,0.0561593696475029,--,2.0,2014,-0.6931471824645996,2014,1.9742118120193481,2013,-4.2985358238220215,2014,2.7486698627471924,--,3.6383848190307617,2010
1125,Lithuania,440,LTU,2014,51,71.51790618896484,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,4.3092193603515625,2013,-4.2985358238220215,2014,2.2407097816467285,2013,1.9113802909851074,2013
1126,Luxembourg,442,LUX,2014,3,84.52489471435547,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,0.6099832057952881,2013,-4.2985358238220215,2014,2.116316318511963,--,-1.6535935401916504,2013
1127,Latvia,428,LVA,2014,47,72.294677734375,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,4.751587867736816,2013,-4.2985358238220215,2014,2.163322925567627,2012,1.239626169204712,2013
1128,Morocco,504,MAR,2014,46,72.44355010986328,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.6666667461395264,2014,0.012124920263886452,2014,3.673738718032837,2013,-4.2985358238220215,2014,2.434652805328369,--,0.28015801310539246,2013
1129,Moldova,498,MDA,2014,69,67.02173614501953,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,-0.6931471824645996,2014,6.430031776428223,2013,-4.2985358238220215,2014,2.292534828186035,2013,1.6134668588638306,2013
1130,Madagascar,450,MDG,2014,64,67.82714080810547,***,2014,***,2014,***,2014,***,2014,1.1651697158813477,--,3.0,2014,-0.5545177459716797,2014,2.5581507682800293,2013,-4.2985358238220215,2014,2.732539653778076,--,-0.4833531677722931,2010
1131,Mexico,484,MEX,2014,137,52.658660888671875,***,2014,***,2014,***,2014,***,2014,4.0,2014,4.0,2014,1.0594133138656616,2014,4.329855918884277,2013,-4.2985358238220215,2014,2.587764024734497,2013,2.9399161338806152,2013
1132,Macedonia,807,MKD,2014,34,75.26233673095703,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.2326301634311676,2014,6.669397830963135,2013,-4.2985358238220215,2014,1.7917594909667969,2010,0.03600655868649483,2013
1133,Mali,466,MLI,2014,127,55.884033203125,***,2014,***,2014,***,2014,***,2014,1.0,2014,3.6666667461395264,2014,2.5902082920074463,2014,9.128376960754395,2013,2.3265252113342285,2014,2.621157646179199,--,2.416508197784424,2012
1134,Malta,470,MLT,2014,15,81.74942779541016,***,2014,***,2014,***,2014,***,2014,0.0010700584389269352,--,1.0,2014,-0.6931471824645996,2014,2.651258707046509,2013,-4.2985358238220215,2014,0.8833920359611511,--,0.48904111981391907,2013
1135,Montenegro,499,MNE,2014,38,74.66703796386719,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,6.868008136749268,2013,-4.2985358238220215,2014,2.3887627124786377,2009,0.47271060943603516,2013
1136,Mongolia,496,MNG,2014,96,61.892234802246094,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,-0.6931471824645996,2014,6.5818681716918945,2013,-4.2985358238220215,2014,2.484682559967041,--,2.008542776107788,2013
1137,Mozambique,508,MOZ,2014,91,63.27699279785156,***,2011,***,2011,***,2011,***,2011,0.0,2014,3.0,2014,1.0631332397460938,2014,0.7494462132453918,2013,-4.2985358238220215,2014,3.0449841022491455,--,1.2949498891830444,2010
1138,Mauritania,478,MRT,2014,102,60.31428146362305,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,-0.41588830947875977,2014,9.087697982788086,2013,-4.2985358238220215,2014,2.719576120376587,--,2.430340051651001,2012
1139,Mauritius,480,MUS,2014,35,75.18817138671875,***,2014,***,2014,***,2014,***,2014,0.02126583643257618,--,2.0,2013,-0.6931471824645996,2014,4.164407253265381,2013,-4.2985358238220215,2014,2.4765384197235107,2014,1.0111801624298096,2011
1140,Malawi,454,MWI,2014,104,59.8442268371582,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,-0.6931471824645996,2014,3.002495765686035,2013,-4.2985358238220215,2014,2.9753096103668213,--,0.5804257988929749,2012
1141,Malaysia,458,MYS,2014,60,68.99557495117188,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,0.0,2014,2.8009331226348877,2013,-4.2985358238220215,2014,2.7308263778686523,--,0.6469764709472656,2010
1142,Namibia,516,NAM,2014,122,56.70844268798828,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,6.187572479248047,2013,-4.2985358238220215,2014,2.8704161643981934,--,2.860177755355835,2012
1143,Niger,562,NER,2014,99,60.82832717895508,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,1.8479021787643433,2014,3.687033176422119,2013,-4.2985358238220215,2014,2.619168758392334,--,1.5509750843048096,2012
1144,Nigeria,566,NGA,2014,145,40.63258361816406,***,2014,***,2014,***,2014,***,2014,4.0,2014,4.333333492279053,2014,6.949267864227295,2014,5.210705280303955,2013,2.5666003227233887,2014,2.468926191329956,--,2.3298709392547607,2012
1145,Nicaragua,558,NIC,2014,97,61.775177001953125,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,-0.2326301634311676,2014,5.55557918548584,2013,-4.2985358238220215,2014,2.627316474914551,--,2.42771053314209,2012
1146,Netherlands,528,NLD,2014,9,83.04817962646484,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,1.33724045753479,2013,-4.2985358238220215,2014,1.0296194553375244,2013,-0.30057597160339355,2013
1147,Norway,578,NOR,2014,10,82.81554412841797,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,0.3142433166503906,2014,0.9397122859954834,2013,-4.2985358238220215,2014,1.3862943649291992,2013,-0.07859832793474197,2013
1148,Nepal,524,NPL,2014,71,66.82018280029297,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.3333332538604736,2014,1.5355727672576904,2014,5.674806118011475,2013,-4.2985358238220215,2014,2.3354692459106445,--,1.0557295083999634,2011
1149,New Zealand,554,NZL,2014,21,80.30211639404297,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,1.3420860767364502,2013,-4.2985358238220215,2014,2.0149030685424805,2011,0.03538242727518082,2013
1150,Oman,512,OMN,2014,33,75.783447265625,***,2011,***,2011,***,--,***,--,5.8504592281849455e-09,--,2.0,2014,-0.6931471824645996,2014,1.8953492641448975,2013,-4.2985358238220215,2014,2.5336968898773193,2010,0.1898522824048996,2011
1151,Pakistan,586,PAK,2014,143,41.947017669677734,***,2014,***,2014,***,2014,***,2014,6.0,2014,4.666666507720947,2014,7.703828811645508,2014,5.597296714782715,2013,3.9117836952209473,2014,2.2586679458618164,--,2.047720193862915,2012
1152,Panama,591,PAN,2014,79,65.03556060791016,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,3.317464828491211,2013,-4.2985358238220215,2014,2.4849066734313965,2013,2.842139482498169,2013
1153,Peru,604,PER,2014,90,63.29939270019531,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,0.8188689351081848,2014,5.049181938171387,2013,-4.2985358238220215,2014,2.637756586074829,--,1.8951703310012817,2013
1154,Philippines,608,PHL,2014,141,47.15630340576172,***,2014,***,2014,***,2014,***,2014,3.0,2014,3.6666667461395264,2014,5.492024898529053,2014,2.006962776184082,2013,1.5562129020690918,2014,2.261763095855713,2008,2.2314109802246094,2013
1155,Poland,616,POL,2014,22,79.11166381835938,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,3.626086711883545,2013,-4.2985358238220215,2014,2.219203472137451,2013,-0.2460753172636032,2013
1156,Portugal,620,PRT,2014,25,77.77400970458984,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,1.1184360980987549,2013,-4.2985358238220215,2014,1.7749522924423218,2013,0.2958292067050934,2013
1157,Paraguay,600,PRY,2014,68,67.03189849853516,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,0.7742401957511902,2014,2.6873703002929688,2013,-4.2985358238220215,2014,2.970414400100708,2013,2.185380697250366,2013
1158,Qatar,634,QAT,2014,40,74.09881591796875,***,2014,***,2014,***,2012,***,2011,2.8710018303707008e-12,--,1.6666666269302368,2014,-0.6931471824645996,2014,2.090662956237793,2013,-4.2985358238220215,2014,2.4849066734313965,2012,2.086376190185547,2012
1159,Romania,642,ROU,2014,50,72.02906799316406,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,4.758277893066406,2013,-4.2985358238220215,2014,2.312535524368286,2012,0.43675050139427185,2013
1160,Russia,643,RUS,2014,117,57.4444580078125,***,2014,***,2014,***,2014,***,2014,1.0,2014,4.0,2014,4.960180282592773,2014,6.250249862670898,2013,1.2910219430923462,2014,2.923161506652832,2011,2.197263240814209,2013
1161,Rwanda,646,RWA,2014,92,63.1723747253418,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.3333332538604736,2014,1.3158502578735352,2014,8.932851791381836,2013,-4.2985358238220215,2014,3.0637950897216797,--,1.5290815830230713,2010
1162,Saudi Arabia,682,SAU,2014,74,65.89806365966797,***,2014,***,2014,***,2009,***,2009,0.0,2014,3.0,2014,0.9574983716011047,2014,2.962024211883545,2013,-4.2985358238220215,2014,2.931704044342041,--,1.8314100503921509,2012
1163,Serbia,688,SCG,2014,44,73.0694580078125,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.6666666269302368,2014,-0.5545177459716797,2014,8.824203491210938,2013,-4.2985358238220215,2014,1.9600948095321655,2013,0.371726393699646,2013
1164,Sudan,729,SDN,2014,144,41.81053161621094,***,2014,***,2014,***,2014,***,2014,5.0,2010,5.0,2014,5.089619159698486,2014,9.732647895812988,2013,2.673133373260498,2014,2.7291598320007324,--,1.8782767057418823,2012
1165,Senegal,686,SEN,2014,106,59.79693603515625,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.5,2014,2.161508798599243,2014,7.242948055267334,2013,-4.2985358238220215,2014,2.7173197269439697,--,2.0872182846069336,2012
1166,Singapore,702,SGP,2014,1,85.25422668457031,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.3333333730697632,2014,-0.6931471824645996,2014,2.4881434440612793,2013,-4.2985358238220215,2014,1.0986123085021973,2014,-1.1618266105651855,2013
1167,Sierra Leone,694,SLE,2014,111,58.69389724731445,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,6.758094787597656,2013,-4.2985358238220215,2014,2.6857635974884033,--,0.601202666759491,2012
1168,El Salvador,222,SLV,2014,114,58.058189392089844,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,7.366879463195801,2013,-4.2985358238220215,2014,2.8332133293151855,2012,3.683681011199951,2013
1169,Suriname,740,SUR,2014,54,70.40459442138672,***,2012,***,2012,***,2012,***,2012,0.016580646857619286,--,1.5,2014,-0.6931471824645996,2014,3.4616031646728516,2013,-4.2985358238220215,2014,2.7942304611206055,--,2.2278926372528076,2012
1170,Slovakia,703,SVK,2014,24,78.0566635131836,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,4.088776111602783,2013,-4.2985358238220215,2014,1.945910096168518,2014,0.36084574460983276,2013
1171,Slovenia,705,SVN,2014,13,81.9515609741211,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,2.6095213890075684,2013,-4.2985358238220215,2014,1.9021074771881104,2010,-0.5425155162811279,2013
1172,Sweden,752,SWE,2014,7,83.62073516845703,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.5545177459716797,2014,0.5714107751846313,2013,-4.2985358238220215,2014,0.9932518005371094,2013,-0.08702835440635681,2013
1173,Swaziland,748,SWZ,2014,100,60.43557357788086,***,2011,***,2011,***,2011,***,2011,6.926678963736776e-08,--,2.5,2014,-0.6931471824645996,2014,4.467691898345947,2013,-4.2985358238220215,2014,2.489663600921631,--,2.8583579063415527,2010
1174,Chad,148,TCD,2014,131,54.95979690551758,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.19616584479808807,2014,8.216182708740234,2013,-4.2985358238220215,2014,2.832437515258789,--,2.2421398162841797,2012
1175,Togo,768,TGO,2014,109,59.23884963989258,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,7.30877685546875,2013,-4.2985358238220215,2014,2.8401753902435303,--,2.2419605255126953,2012
1176,Thailand,764,THA,2014,88,63.360130310058594,***,2014,***,2014,***,2014,***,2014,1.0,2014,3.0,2014,5.240340709686279,2014,1.1912697553634644,2013,0.004037918988615274,2014,2.7278528213500977,2006,1.590121865272522,2011
1177,Tajikistan,762,TJK,2014,48,72.22700500488281,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,0.2197224646806717,2014,4.4004225730896,2013,-4.2985358238220215,2014,2.6829073429107666,--,0.37993982434272766,2013
